game,country,lat,long,Unnamed: 0,platform,year,Variable,playtime
World of Tanks,Kazakhstan,51.17,71.45,91625.0,PC,2011.0,NA_Sales,0
World of Tanks,Kazakhstan,51.17,71.45,91626.0,X360,,NA_Sales,0
World of Tanks,Kazakhstan,51.17,71.45,108344.0,PC,2011.0,EU_Sales,0.23
World of Tanks,Kazakhstan,51.17,71.45,108345.0,X360,,EU_Sales,0.03
World of Tanks,Kazakhstan,51.17,71.45,125063.0,PC,2011.0,JP_Sales,0
World of Tanks,Kazakhstan,51.17,71.45,125064.0,X360,,JP_Sales,0
World of Tanks,Kazakhstan,51.17,71.45,141782.0,PC,2011.0,Other_Sales,0.05
World of Tanks,Kazakhstan,51.17,71.45,141783.0,X360,,Other_Sales,0
World of Tanks,Kazakhstan,51.17,71.45,158501.0,PC,2011.0,Global_Sales,0.29
World of Tanks,Kazakhstan,51.17,71.45,158502.0,X360,,Global_Sales,0.03
World of Tanks,Kazakhstan,51.17,71.45,175220.0,PC,2011.0,Critic_Score,80
World of Tanks,Kazakhstan,51.17,71.45,191939.0,PC,2011.0,Critic_Count,38
World of Tanks,Kazakhstan,51.17,71.45,208658.0,PC,2011.0,User_Score,3.7
World of Tanks,Kazakhstan,51.17,71.45,208659.0,X360,,User_Score,5.2
World of Tanks,Kazakhstan,51.17,71.45,225377.0,PC,2011.0,User_Count,1466
World of Tanks,Kazakhstan,51.17,71.45,225378.0,X360,,User_Count,9
World of Tanks,Kazakhstan,51.17,71.45,242096.0,PC,2011.0,Developer,Wargaming.net
World of Tanks,Kazakhstan,51.17,71.45,242097.0,X360,,Developer,Microsoft Game Studios
World of Tanks,Kazakhstan,51.17,71.45,258815.0,PC,2011.0,Rating,T
FIFA 17,Kenya,-1.29,36.82,51150.0,PS4,2016.0,Genre,Sports
FIFA 17,Kenya,-1.29,36.82,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Kenya,-1.29,36.82,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Kenya,-1.29,36.82,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Kenya,-1.29,36.82,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Kenya,-1.29,36.82,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Kenya,-1.29,36.82,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Kenya,-1.29,36.82,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Kenya,-1.29,36.82,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Kenya,-1.29,36.82,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Kenya,-1.29,36.82,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Kenya,-1.29,36.82,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Kenya,-1.29,36.82,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Kenya,-1.29,36.82,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Kenya,-1.29,36.82,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Kenya,-1.29,36.82,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Kenya,-1.29,36.82,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Kenya,-1.29,36.82,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Kenya,-1.29,36.82,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Kenya,-1.29,36.82,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Kenya,-1.29,36.82,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Kenya,-1.29,36.82,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Kenya,-1.29,36.82,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Kenya,-1.29,36.82,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Kenya,-1.29,36.82,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Kenya,-1.29,36.82,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Kenya,-1.29,36.82,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Kenya,-1.29,36.82,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Kenya,-1.29,36.82,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Kenya,-1.29,36.82,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Kenya,-1.29,36.82,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Kenya,-1.29,36.82,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Kenya,-1.29,36.82,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Kenya,-1.29,36.82,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Kenya,-1.29,36.82,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Kenya,-1.29,36.82,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Kenya,-1.29,36.82,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Kenya,-1.29,36.82,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Kenya,-1.29,36.82,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Kenya,-1.29,36.82,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Kenya,-1.29,36.82,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Kenya,-1.29,36.82,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Kenya,-1.29,36.82,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Kenya,-1.29,36.82,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Kenya,-1.29,36.82,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Kenya,-1.29,36.82,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Kenya,-1.29,36.82,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Kenya,-1.29,36.82,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Kenya,-1.29,36.82,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Kenya,-1.29,36.82,218343.0,X360,2016.0,User_Count,23
FIFA 17,Kenya,-1.29,36.82,218344.0,PC,2016.0,User_Count,160
FIFA 17,Kenya,-1.29,36.82,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Kenya,-1.29,36.82,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Kenya,-1.29,36.82,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Kenya,-1.29,36.82,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Kenya,-1.29,36.82,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Kenya,-1.29,36.82,251778.0,PS4,2016.0,Rating,E
FIFA 17,Kenya,-1.29,36.82,251779.0,XOne,2016.0,Rating,E
FIFA 17,Kenya,-1.29,36.82,251780.0,PS3,2016.0,Rating,E
FIFA 17,Kenya,-1.29,36.82,251781.0,X360,2016.0,Rating,E
FIFA 17,Kenya,-1.29,36.82,251782.0,PC,2016.0,Rating,E
World of Warcraft,Latvia,56.95,24.11,51233.0,PC,2004.0,Genre,Role-Playing
World of Warcraft,Latvia,56.95,24.11,67952.0,PC,2004.0,Publisher,Activision
World of Warcraft,Latvia,56.95,24.11,84671.0,PC,2004.0,NA_Sales,0.08
World of Warcraft,Latvia,56.95,24.11,101390.0,PC,2004.0,EU_Sales,6.21
World of Warcraft,Latvia,56.95,24.11,118109.0,PC,2004.0,JP_Sales,0
World of Warcraft,Latvia,56.95,24.11,134828.0,PC,2004.0,Other_Sales,0
World of Warcraft,Latvia,56.95,24.11,151547.0,PC,2004.0,Global_Sales,6.29
World of Warcraft,Latvia,56.95,24.11,168266.0,PC,2004.0,Critic_Score,93
World of Warcraft,Latvia,56.95,24.11,184985.0,PC,2004.0,Critic_Count,57
World of Warcraft,Latvia,56.95,24.11,201704.0,PC,2004.0,User_Score,7.3
World of Warcraft,Latvia,56.95,24.11,218423.0,PC,2004.0,User_Count,2182
World of Warcraft,Latvia,56.95,24.11,235142.0,PC,2004.0,Developer,Blizzard Entertainment
World of Warcraft,Latvia,56.95,24.11,251861.0,PC,2004.0,Rating,T
FIFA 17,Lebanon,33.89,35.5,51150.0,PS4,2016.0,Genre,Sports
FIFA 17,Lebanon,33.89,35.5,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Lebanon,33.89,35.5,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Lebanon,33.89,35.5,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Lebanon,33.89,35.5,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Lebanon,33.89,35.5,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Lebanon,33.89,35.5,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Lebanon,33.89,35.5,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Lebanon,33.89,35.5,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Lebanon,33.89,35.5,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Lebanon,33.89,35.5,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Lebanon,33.89,35.5,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Lebanon,33.89,35.5,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Lebanon,33.89,35.5,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Lebanon,33.89,35.5,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Lebanon,33.89,35.5,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Lebanon,33.89,35.5,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Lebanon,33.89,35.5,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Lebanon,33.89,35.5,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Lebanon,33.89,35.5,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Lebanon,33.89,35.5,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Lebanon,33.89,35.5,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Lebanon,33.89,35.5,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Lebanon,33.89,35.5,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Lebanon,33.89,35.5,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Lebanon,33.89,35.5,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Lebanon,33.89,35.5,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Lebanon,33.89,35.5,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Lebanon,33.89,35.5,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Lebanon,33.89,35.5,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Lebanon,33.89,35.5,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Lebanon,33.89,35.5,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Lebanon,33.89,35.5,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Lebanon,33.89,35.5,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Lebanon,33.89,35.5,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Lebanon,33.89,35.5,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Lebanon,33.89,35.5,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Lebanon,33.89,35.5,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Lebanon,33.89,35.5,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Lebanon,33.89,35.5,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Lebanon,33.89,35.5,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Lebanon,33.89,35.5,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Lebanon,33.89,35.5,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Lebanon,33.89,35.5,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Lebanon,33.89,35.5,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Lebanon,33.89,35.5,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Lebanon,33.89,35.5,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Lebanon,33.89,35.5,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Lebanon,33.89,35.5,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Lebanon,33.89,35.5,218343.0,X360,2016.0,User_Count,23
FIFA 17,Lebanon,33.89,35.5,218344.0,PC,2016.0,User_Count,160
FIFA 17,Lebanon,33.89,35.5,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Lebanon,33.89,35.5,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Lebanon,33.89,35.5,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Lebanon,33.89,35.5,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Lebanon,33.89,35.5,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Lebanon,33.89,35.5,251778.0,PS4,2016.0,Rating,E
FIFA 17,Lebanon,33.89,35.5,251779.0,XOne,2016.0,Rating,E
FIFA 17,Lebanon,33.89,35.5,251780.0,PS3,2016.0,Rating,E
FIFA 17,Lebanon,33.89,35.5,251781.0,X360,2016.0,Rating,E
FIFA 17,Lebanon,33.89,35.5,251782.0,PC,2016.0,Rating,E
League of Legends ,Lithuania,54.69,25.28,,,,,
League of Legends ,Macedonia,41.05,20.71,,,,,
Persona 5,Malaysia,3.52,101.54,57223.0,PS4,2016.0,Genre,Role-Playing
Persona 5,Malaysia,3.52,101.54,57224.0,PS3,2016.0,Genre,Role-Playing
Persona 5,Malaysia,3.52,101.54,73942.0,PS4,2016.0,Publisher,Atlus
Persona 5,Malaysia,3.52,101.54,73943.0,PS3,2016.0,Publisher,Unknown
Persona 5,Malaysia,3.52,101.54,90661.0,PS4,2016.0,NA_Sales,0
Persona 5,Malaysia,3.52,101.54,90662.0,PS3,2016.0,NA_Sales,0
Persona 5,Malaysia,3.52,101.54,107380.0,PS4,2016.0,EU_Sales,0
Persona 5,Malaysia,3.52,101.54,107381.0,PS3,2016.0,EU_Sales,0
Persona 5,Malaysia,3.52,101.54,124099.0,PS4,2016.0,JP_Sales,0.37
Persona 5,Malaysia,3.52,101.54,124100.0,PS3,2016.0,JP_Sales,0.11
Persona 5,Malaysia,3.52,101.54,140818.0,PS4,2016.0,Other_Sales,0
Persona 5,Malaysia,3.52,101.54,140819.0,PS3,2016.0,Other_Sales,0
Persona 5,Malaysia,3.52,101.54,157537.0,PS4,2016.0,Global_Sales,0.37
Persona 5,Malaysia,3.52,101.54,157538.0,PS3,2016.0,Global_Sales,0.11
Persona 5,Malaysia,3.52,101.54,241132.0,PS4,2016.0,Developer,Atlus
Persona 5,Malaysia,3.52,101.54,241133.0,PS3,2016.0,Developer,Atlus
Persona 5,Mexico,19.43,-99.13,57223.0,PS4,2016.0,Genre,Role-Playing
Persona 5,Mexico,19.43,-99.13,57224.0,PS3,2016.0,Genre,Role-Playing
Persona 5,Mexico,19.43,-99.13,73942.0,PS4,2016.0,Publisher,Atlus
Persona 5,Mexico,19.43,-99.13,73943.0,PS3,2016.0,Publisher,Unknown
Persona 5,Mexico,19.43,-99.13,90661.0,PS4,2016.0,NA_Sales,0
Persona 5,Mexico,19.43,-99.13,90662.0,PS3,2016.0,NA_Sales,0
Persona 5,Mexico,19.43,-99.13,107380.0,PS4,2016.0,EU_Sales,0
Persona 5,Mexico,19.43,-99.13,107381.0,PS3,2016.0,EU_Sales,0
Persona 5,Mexico,19.43,-99.13,124099.0,PS4,2016.0,JP_Sales,0.37
Persona 5,Mexico,19.43,-99.13,124100.0,PS3,2016.0,JP_Sales,0.11
Persona 5,Mexico,19.43,-99.13,140818.0,PS4,2016.0,Other_Sales,0
Persona 5,Mexico,19.43,-99.13,140819.0,PS3,2016.0,Other_Sales,0
Persona 5,Mexico,19.43,-99.13,157537.0,PS4,2016.0,Global_Sales,0.37
Persona 5,Mexico,19.43,-99.13,157538.0,PS3,2016.0,Global_Sales,0.11
Persona 5,Mexico,19.43,-99.13,241132.0,PS4,2016.0,Developer,Atlus
Persona 5,Mexico,19.43,-99.13,241133.0,PS3,2016.0,Developer,Atlus
World of Tanks,Moldova,47.0,28.91,58187.0,PC,2011.0,Genre,Shooter
World of Tanks,Moldova,47.0,28.91,58188.0,X360,,Genre,Shooter
World of Tanks,Moldova,47.0,28.91,74906.0,PC,2011.0,Publisher,Wargaming.net
World of Tanks,Moldova,47.0,28.91,91625.0,PC,2011.0,NA_Sales,0
World of Tanks,Moldova,47.0,28.91,91626.0,X360,,NA_Sales,0
World of Tanks,Moldova,47.0,28.91,108344.0,PC,2011.0,EU_Sales,0.23
World of Tanks,Moldova,47.0,28.91,108345.0,X360,,EU_Sales,0.03
World of Tanks,Moldova,47.0,28.91,125063.0,PC,2011.0,JP_Sales,0
World of Tanks,Moldova,47.0,28.91,125064.0,X360,,JP_Sales,0
World of Tanks,Moldova,47.0,28.91,141782.0,PC,2011.0,Other_Sales,0.05
World of Tanks,Moldova,47.0,28.91,141783.0,X360,,Other_Sales,0
World of Tanks,Moldova,47.0,28.91,158501.0,PC,2011.0,Global_Sales,0.29
World of Tanks,Moldova,47.0,28.91,158502.0,X360,,Global_Sales,0.03
World of Tanks,Moldova,47.0,28.91,175220.0,PC,2011.0,Critic_Score,80
World of Tanks,Moldova,47.0,28.91,191939.0,PC,2011.0,Critic_Count,38
World of Tanks,Moldova,47.0,28.91,208658.0,PC,2011.0,User_Score,3.7
World of Tanks,Moldova,47.0,28.91,208659.0,X360,,User_Score,5.2
World of Tanks,Moldova,47.0,28.91,225377.0,PC,2011.0,User_Count,1466
World of Tanks,Moldova,47.0,28.91,225378.0,X360,,User_Count,9
World of Tanks,Moldova,47.0,28.91,242096.0,PC,2011.0,Developer,Wargaming.net
World of Tanks,Moldova,47.0,28.91,242097.0,X360,,Developer,Microsoft Game Studios
World of Tanks,Moldova,47.0,28.91,258815.0,PC,2011.0,Rating,T
Dota 2,Mongolia,47.92,106.92,,,,,
FIFA 17,Morocco,33.59,-7.6,51150.0,PS4,2016.0,Genre,Sports
FIFA 17,Morocco,33.59,-7.6,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Morocco,33.59,-7.6,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Morocco,33.59,-7.6,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Morocco,33.59,-7.6,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Morocco,33.59,-7.6,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Morocco,33.59,-7.6,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Morocco,33.59,-7.6,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Morocco,33.59,-7.6,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Morocco,33.59,-7.6,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Morocco,33.59,-7.6,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Morocco,33.59,-7.6,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Morocco,33.59,-7.6,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Morocco,33.59,-7.6,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Morocco,33.59,-7.6,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Morocco,33.59,-7.6,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Morocco,33.59,-7.6,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Morocco,33.59,-7.6,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Morocco,33.59,-7.6,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Morocco,33.59,-7.6,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Morocco,33.59,-7.6,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Morocco,33.59,-7.6,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Morocco,33.59,-7.6,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Morocco,33.59,-7.6,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Morocco,33.59,-7.6,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Morocco,33.59,-7.6,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Morocco,33.59,-7.6,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Morocco,33.59,-7.6,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Morocco,33.59,-7.6,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Morocco,33.59,-7.6,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Morocco,33.59,-7.6,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Morocco,33.59,-7.6,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Morocco,33.59,-7.6,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Morocco,33.59,-7.6,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Morocco,33.59,-7.6,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Morocco,33.59,-7.6,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Morocco,33.59,-7.6,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Morocco,33.59,-7.6,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Morocco,33.59,-7.6,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Morocco,33.59,-7.6,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Morocco,33.59,-7.6,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Morocco,33.59,-7.6,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Morocco,33.59,-7.6,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Morocco,33.59,-7.6,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Morocco,33.59,-7.6,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Morocco,33.59,-7.6,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Morocco,33.59,-7.6,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Morocco,33.59,-7.6,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Morocco,33.59,-7.6,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Morocco,33.59,-7.6,218343.0,X360,2016.0,User_Count,23
FIFA 17,Morocco,33.59,-7.6,218344.0,PC,2016.0,User_Count,160
FIFA 17,Morocco,33.59,-7.6,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Morocco,33.59,-7.6,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Morocco,33.59,-7.6,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Morocco,33.59,-7.6,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Morocco,33.59,-7.6,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Morocco,33.59,-7.6,251778.0,PS4,2016.0,Rating,E
FIFA 17,Morocco,33.59,-7.6,251779.0,XOne,2016.0,Rating,E
FIFA 17,Morocco,33.59,-7.6,251780.0,PS3,2016.0,Rating,E
FIFA 17,Morocco,33.59,-7.6,251781.0,X360,2016.0,Rating,E
FIFA 17,Morocco,33.59,-7.6,251782.0,PC,2016.0,Rating,E
Dota 2,Myanmar,16.87,96.2,,,,,
Horizon Zero Dawn ,Netherlands,52.38,4.9,,,,,
Battlefield 1,New Zealand,-36.85,174.76,51493.0,PS4,2016.0,Genre,Shooter
Battlefield 1,New Zealand,-36.85,174.76,51494.0,XOne,2016.0,Genre,Shooter
Battlefield 1,New Zealand,-36.85,174.76,51495.0,PC,2016.0,Genre,Shooter
Battlefield 1,New Zealand,-36.85,174.76,68212.0,PS4,2016.0,Publisher,Electronic Arts
Battlefield 1,New Zealand,-36.85,174.76,68213.0,XOne,2016.0,Publisher,Electronic Arts
Battlefield 1,New Zealand,-36.85,174.76,68214.0,PC,2016.0,Publisher,Electronic Arts
Battlefield 1,New Zealand,-36.85,174.76,84931.0,PS4,2016.0,NA_Sales,1.1
Battlefield 1,New Zealand,-36.85,174.76,84932.0,XOne,2016.0,NA_Sales,1.28
Battlefield 1,New Zealand,-36.85,174.76,84933.0,PC,2016.0,NA_Sales,0.11
Battlefield 1,New Zealand,-36.85,174.76,101650.0,PS4,2016.0,EU_Sales,2.15
Battlefield 1,New Zealand,-36.85,174.76,101651.0,XOne,2016.0,EU_Sales,0.77
Battlefield 1,New Zealand,-36.85,174.76,101652.0,PC,2016.0,EU_Sales,0.24
Battlefield 1,New Zealand,-36.85,174.76,118369.0,PS4,2016.0,JP_Sales,0.21
Battlefield 1,New Zealand,-36.85,174.76,118370.0,XOne,2016.0,JP_Sales,0
Battlefield 1,New Zealand,-36.85,174.76,118371.0,PC,2016.0,JP_Sales,0
Battlefield 1,New Zealand,-36.85,174.76,135088.0,PS4,2016.0,Other_Sales,0.61
Battlefield 1,New Zealand,-36.85,174.76,135089.0,XOne,2016.0,Other_Sales,0.2
Battlefield 1,New Zealand,-36.85,174.76,135090.0,PC,2016.0,Other_Sales,0.03
Battlefield 1,New Zealand,-36.85,174.76,151807.0,PS4,2016.0,Global_Sales,4.08
Battlefield 1,New Zealand,-36.85,174.76,151808.0,XOne,2016.0,Global_Sales,2.25
Battlefield 1,New Zealand,-36.85,174.76,151809.0,PC,2016.0,Global_Sales,0.38
Battlefield 1,New Zealand,-36.85,174.76,168526.0,PS4,2016.0,Critic_Score,88
Battlefield 1,New Zealand,-36.85,174.76,168527.0,XOne,2016.0,Critic_Score,87
Battlefield 1,New Zealand,-36.85,174.76,168528.0,PC,2016.0,Critic_Score,88
Battlefield 1,New Zealand,-36.85,174.76,185245.0,PS4,2016.0,Critic_Count,31
Battlefield 1,New Zealand,-36.85,174.76,185246.0,XOne,2016.0,Critic_Count,37
Battlefield 1,New Zealand,-36.85,174.76,185247.0,PC,2016.0,Critic_Count,54
Battlefield 1,New Zealand,-36.85,174.76,201964.0,PS4,2016.0,User_Score,8.4
Battlefield 1,New Zealand,-36.85,174.76,201965.0,XOne,2016.0,User_Score,8.2
Battlefield 1,New Zealand,-36.85,174.76,201966.0,PC,2016.0,User_Score,7.6
Battlefield 1,New Zealand,-36.85,174.76,218683.0,PS4,2016.0,User_Count,809
Battlefield 1,New Zealand,-36.85,174.76,218684.0,XOne,2016.0,User_Count,440
Battlefield 1,New Zealand,-36.85,174.76,218685.0,PC,2016.0,User_Count,1137
Battlefield 1,New Zealand,-36.85,174.76,235402.0,PS4,2016.0,Developer,EA DICE
Battlefield 1,New Zealand,-36.85,174.76,235403.0,XOne,2016.0,Developer,EA DICE
Battlefield 1,New Zealand,-36.85,174.76,235404.0,PC,2016.0,Developer,EA DICE
Battlefield 1,New Zealand,-36.85,174.76,252121.0,PS4,2016.0,Rating,M
Battlefield 1,New Zealand,-36.85,174.76,252122.0,XOne,2016.0,Rating,M
Battlefield 1,New Zealand,-36.85,174.76,252123.0,PC,2016.0,Rating,M
FIFA 17,Nigeria,6.47,3.41,51150.0,PS4,2016.0,Genre,Sports
