game,platform,year,genre,publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,global_sales,critic_score,critic_count,User_Score,User_Count,Rating,platformC
Driver: Parallel Lines,PS2,2006,Racing,Atari,0.12,0.1,0.03,0.03,0.28,69,41,6.9,74,M,PlayStation
Deer Hunter,PS2,2003,Sports,Atari,0.14,0.11,0,0.04,0.28,,,8.5,17,T,PlayStation
Duel Masters,PS2,2004,Strategy,Atari,0.13,0.1,0,0.03,0.27,66,20,8.3,6,E,PlayStation
Test Drive: Eve of Destruction,PS2,2004,Racing,Atari,0.11,0.09,0,0.03,0.23,73,34,9.1,23,T,PlayStation
Yu Yu Hakusho: Dark Tournament,PS2,2004,Fighting,Atari,0.1,0.08,0,0.03,0.21,56,15,8.5,18,T,PlayStation
Backyard NFL Football 2006,PS2,2005,Sports,Atari,0.1,0.08,0,0.03,0.2,,,,,,PlayStation
Thrillville,PSP,2006,Strategy,Atari,0.18,0,0,0.02,0.2,72,13,2.8,39,E10+,PlayStation
Forgotten Realms: Demon Stone,PS2,2004,Action,Atari,0.1,0.08,0,0.03,0.2,71,40,6.8,18,T,PlayStation
Afro Samurai,PS3,2009,Action,Atari,0.12,0.05,0,0.03,0.2,65,52,6.1,27,M,PlayStation
Trivial Pursuit unhinged,PS2,2004,Misc,Atari,0.09,0.07,0,0.02,0.19,51,11,,,T,PlayStation
Transworld Surf,PS2,2002,Sports,Atari,0.09,0.07,0,0.02,0.19,76,15,8.5,6,T,PlayStation
.hack//Quarantine Part 4: The Final Chapter,PS2,2003,Role-Playing,Atari,0.09,0.07,0,0.02,0.18,,,,,,PlayStation
Ghostbusters: The Video Game,PSP,2009,Action,Atari,0.16,0.01,0,0.02,0.18,54,13,4.7,13,E10+,PlayStation
Backyard NFL Football 09,PS2,2008,Sports,Atari,0.08,0.07,0,0.02,0.17,,,,,,PlayStation
Backyard Baseball 10,PS2,2009,Sports,Atari,0.08,0.07,0,0.02,0.17,,,,,E,PlayStation
Glover,PS,1999,Platform,Atari,0.09,0.06,0,0.01,0.17,,,,,,PlayStation
Terminator 3: The Redemption,PS2,2004,Shooter,Atari,0.08,0.06,0,0.02,0.17,68,29,8,11,T,PlayStation
Taz Wanted,PS2,2002,Platform,Atari,0.08,0.06,0,0.02,0.16,65,7,8.7,9,E,PlayStation
Vehicular Combat League presents Motor Mayhem,PS2,2001,Racing,Atari,0.08,0.06,0,0.02,0.16,,,,,,PlayStation
Kya: Dark Lineage,PS2,2003,Adventure,Atari,0.08,0.06,0,0.02,0.16,69,25,8.9,28,T,PlayStation
Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,PSP,2006,Fighting,Atari,0.14,0,0,0.01,0.16,64,20,7.8,17,T,PlayStation
Digimon World 4,PS2,2005,Role-Playing,Atari,0.08,0.06,0,0.02,0.15,48,7,6.9,37,E,PlayStation
Indigo Prophecy,PS2,2005,Adventure,Atari,0.07,0.06,0,0.02,0.15,83,47,7.8,106,M,PlayStation
Musashi: Samurai Legend,PS2,2005,Role-Playing,Atari,0.07,0.06,0,0.02,0.15,64,47,8.9,9,T,PlayStation
Micro Machines,PS2,2002,Racing,Atari,0.07,0.05,0,0.02,0.14,54,6,,,E,PlayStation
Shonen Jumps One Piece: Grand Battle,PS2,2005,Fighting,Atari,0.07,0.05,0,0.02,0.13,,,,,,PlayStation
Alone in the Dark: Inferno,PS3,2008,Adventure,Atari,0.09,0.03,0,0.02,0.13,69,25,5.6,50,M,PlayStation
Legendary,PS3,2008,Shooter,Atari,0.08,0.03,0,0.02,0.13,50,31,7.1,31,M,PlayStation
Dungeons & Dragons Tactics,PSP,2007,Strategy,Atari,0.09,0,0,0.01,0.1,,,,,,PlayStation
Digimon Rumble Arena 2,PS2,2004,Fighting,Atari,0.05,0.04,0,0.01,0.09,63,9,7.3,23,T,PlayStation
Ribbit King,PS2,2003,Sports,Atari,0.05,0.04,0,0.01,0.09,58,10,6.5,4,E,PlayStation
Atari Classics Evolved,PSP,2007,Misc,Atari,0.08,0,0,0.01,0.09,64,17,6,4,E,PlayStation
Koudelka,PS,1999,Role-Playing,Atari,0.05,0.03,0,0.01,0.08,,,,,,PlayStation
Grand Prix Challenge,PS2,2002,Racing,Atari,0.04,0.03,0,0.01,0.08,76,9,9.1,10,E,PlayStation
Duke Nukem: Land of the Babes,PS,2000,Shooter,Atari,0.04,0.03,0,0,0.08,37,7,6.8,20,M,PlayStation
Ghost in the Shell: Stand Alone Complex,PSP,2005,Adventure,Atari,0.06,0,0,0.01,0.07,61,23,7.4,14,T,PlayStation
Alone in the Dark,PS2,2008,Adventure,Atari,0.03,0.02,0,0.01,0.06,47,10,5.4,24,M,PlayStation
Backyard NFL Football 10,PS2,2009,Sports,Atari,0.03,0.02,0,0.01,0.06,,,,,,PlayStation
Mercury Meltdown,PSP,2006,Action,Atari,0.05,0,0,0.01,0.06,78,36,7.8,8,E,PlayStation
Blade Dancer: Lineage of Light,PSP,2006,Role-Playing,Atari,0.05,0,0,0,0.06,60,33,6.9,16,E10+,PlayStation
Backyard NFL Football 08,PS2,2007,Sports,Atari,0.03,0.02,0,0.01,0.06,,,,,,PlayStation
V-Rally 3,PS2,2002,Racing,Atari,0.03,0.02,0,0.01,0.06,82,10,7.4,14,E,PlayStation
Marc Eckos Getting Up: Contents Under Pressure,PS2,2006,Action,Atari,0.03,0.02,0,0.01,0.05,69,39,7.2,31,M,PlayStation
GunPey,PSP,2006,Puzzle,Atari,0.05,0,0,0.01,0.05,62,24,,,E10+,PlayStation
Atari Flashback Classics: Volume 1,PS4,2016,Misc,Atari,0.04,0,0,0.01,0.05,,,,,E,PlayStation
Atari Flashback Classics: Volume 2,PS4,2016,Misc,Atari,0.04,0,0,0.01,0.04,,,,,E,PlayStation
Ballistic,PS,1999,Puzzle,Atari,0.02,0.01,0,0,0.04,,,,,,PlayStation
Asterix & Obelix: Kick Buttix,PS2,2004,Action,Atari,0.02,0.01,0,0,0.03,,,,,,PlayStation
Battle Engine Aquila,PS2,2003,Shooter,Atari,0.02,0.01,0,0,0.03,73,17,9,5,T,PlayStation
N+,PSP,2007,Platform,Atari,0.03,0,0,0,0.03,79,21,7.8,18,E,PlayStation
Downstream Panic!,PSP,2008,Action,Atari,0.03,0,0,0,0.03,,,,,,PlayStation
Hot Pixel,PSP,2007,Puzzle,Atari,0.03,0,0,0,0.03,55,35,6.5,6,T,PlayStation
Battlezone,PSP,2006,Shooter,Atari,0.02,0,0,0,0.03,57,13,,,E10+,PlayStation
Kao Challengers,PSP,2005,Platform,Atari,0.02,0,0,0,0.02,57,6,,,E,PlayStation
Backyard Baseball 09,PS2,2008,Sports,Atari,0.01,0.01,0,0,0.02,,,,,E,PlayStation
Backyard Sports Baseball 2007,PS2,2006,Sports,Atari,0,0,0,0,0.01,,,,,E,PlayStation
Gambler Densetsu Tetsuya,PS2,2001,Adventure,Athena,0,0,0.07,0,0.07,,,,,,PlayStation
Persona 4: Golden,PSV,2012,Role-Playing,Atlus,0.37,0.24,0.38,0.16,1.14,93,61,9.2,1240,M,PlayStation
Shin Megami Tensei: Persona 4,PS2,2008,Role-Playing,Atlus,0.34,0.04,0.36,0.08,0.82,90,47,8.9,642,M,PlayStation
Persona 4: Arena,PS3,2012,Fighting,Atlus,0.31,0.11,0.24,0.08,0.73,86,47,7.7,180,T,PlayStation
Persona,PS,1995,Role-Playing,Atlus,0,0,0.42,0.03,0.45,,,,,,PlayStation
Persona 5,PS4,2016,Role-Playing,Atlus,0,0,0.38,0,0.38,,,,,,PlayStation
Persona 2: Eternal Punishment,PS,2000,Role-Playing,Atlus,0.03,0.02,0.28,0.02,0.35,83,11,8.4,25,T,PlayStation
Shin Megami Tensei: Persona 2: Innocent Sin,PSP,2011,Role-Playing,Atlus,0.13,0.03,0.11,0.03,0.31,,,,,,PlayStation
Shin Megami Tensei: Persona,PSP,2009,Role-Playing,Atlus,0.08,0,0.13,0.01,0.22,78,30,8,47,T,PlayStation
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),PS2,2008,Role-Playing,Atlus,0,0,0.17,0,0.17,,,,,,PlayStation
Shin Megami Tensei: Devil Summoner - Soul Hackers,PS,1999,Role-Playing,Atlus,0,0,0.14,0.01,0.15,,,,,,PlayStation
Hexyz Force,PSP,2009,Role-Playing,Atlus,0.07,0,0.06,0.01,0.14,68,13,7.3,21,T,PlayStation
Persona 4: Arena Ultimax,PS3,2014,Fighting,Atlus,0,0,0.13,0,0.14,84,38,8,87,T,PlayStation
Gungnir: Mayari no Gunshin to Eiyuu Sensou,PSP,2011,Role-Playing,Atlus,0.08,0,0.04,0.02,0.13,,,,,,PlayStation
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008,Role-Playing,Atlus,0.07,0.05,0,0.02,0.13,79,23,8.7,26,M,PlayStation
Persona 5,PS3,2016,Role-Playing,Atlus,0,0,0.12,0,0.12,,,,,,PlayStation
Thousand Arms,PS,1998,Role-Playing,Atlus,0.06,0.04,0,0.01,0.12,,,,,,PlayStation
Growlanser Generations,PS2,2003,Role-Playing,Atlus,0.06,0.04,0,0.01,0.11,81,19,7.7,19,T,PlayStation
Dungeon Travelers 2: The Royal Library & The Monster Seal,PSV,2014,Role-Playing,Atlus,0.03,0.02,0.05,0.01,0.11,,,,,,PlayStation
Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,1995,Fighting,Atlus,0,0,0.1,0.01,0.1,,,,,,PlayStation
Shin Megami Tensei,PS,2001,Role-Playing,Atlus,0,0,0.09,0.01,0.09,,,,,,PlayStation
Brigandine: The Legend of Forsena,PS,1998,Strategy,Atlus,0.05,0.03,0,0.01,0.09,,,,,,PlayStation
Knights in the Nightmare,PSP,2010,Role-Playing,Atlus,0.06,0,0.02,0.01,0.09,75,10,7.7,7,T,PlayStation
Ogre Battle Series: Tactics Ogre,PS,1997,Role-Playing,Atlus,0.04,0.03,0,0.01,0.08,,,,,,PlayStation
Growlanser IV: Over Reloaded,PSP,2011,Role-Playing,Atlus,0,0,0.06,0,0.06,,,,,,PlayStation
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,2010,Role-Playing,Atlus,0,0,0.06,0,0.06,,,,,,PlayStation
Persona 2: Eternal Punishment,PSP,2012,Role-Playing,Atlus,0,0,0.05,0,0.05,,,,,,PlayStation
Growlanser VI: Precarious World,PS2,2007,Role-Playing,Atlus,0,0,0.05,0,0.05,,,,,,PlayStation
Growlanser,PSP,2009,Role-Playing,Atlus,0,0,0.04,0,0.04,,,,,,PlayStation
Gloria Union,PSP,2011,Role-Playing,Atlus,0,0,0.03,0,0.03,,,,,,PlayStation
Kuryuu Youma Gakuenki Recharge,PS2,2006,Adventure,Atlus,0,0,0.03,0,0.03,,,,,,PlayStation
3D Tank Warfare Simulator Panzer Front,PS,1999,Simulation,Avalon Interactive,0.06,0.04,0,0.01,0.1,,,,,,PlayStation
Fallout: Brotherhood of Steel,PS2,2004,Role-Playing,Avalon Interactive,0.03,0.03,0,0.01,0.07,64,31,4.1,51,M,PlayStation
Downforce,PS2,2002,Racing,Avalon Interactive,0.03,0.02,0,0.01,0.05,69,18,,,E,PlayStation
Anima - Gate of Memories,PS4,2016,Action,Avanquest,0,0.02,0,0,0.02,52,13,7.9,34,T,PlayStation
Dino Dinis Kick Off Revival,PS4,2016,Sports,Avanquest,0,0.02,0,0,0.02,31,22,4.4,67,,PlayStation
The Walking Dead: Season One,PS3,2012,Adventure,Avanquest Software,0.4,0.23,0.03,0.1,0.76,,,,,,PlayStation
Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998,Sports,Axela,0,0,0.24,0.02,0.25,,,,,,PlayStation
OlliOlli: Epic Combo Edition,PS4,2016,Platform,Badland Studio,0.01,0,0,0,0.01,,,,,T,PlayStation
The Powerpuff Girls: Relish Rampage,PS2,2002,Action,BAM! Entertainment,0.22,0.17,0,0.06,0.45,46,5,6.8,5,E,PlayStation
Reign of Fire,PS2,2002,Shooter,BAM! Entertainment,0.13,0.1,0,0.03,0.27,56,16,7,4,M,PlayStation
Riding Spirits,PS2,2002,Racing,BAM! Entertainment,0.13,0.1,0,0.03,0.26,59,14,9,17,E,PlayStation
The Powerpuff Girls: Chemical X-Traction,PS,2001,Action,BAM! Entertainment,0.14,0.1,0,0.02,0.25,30,6,6.3,4,E,PlayStation
Wallace & Gromit in Project Zoo,PS2,2003,Platform,BAM! Entertainment,0.11,0.09,0,0.03,0.23,,,,,,PlayStation
Driven,PS2,2001,Racing,BAM! Entertainment,0.08,0.06,0,0.02,0.15,38,10,3.4,5,T,PlayStation
Transformers: Beast Wars Transmetals,PS,2000,Fighting,BAM! Entertainment,0.06,0.04,0,0.01,0.11,,,,,,PlayStation
Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004,Action,BAM! Entertainment,0.03,0.02,0,0.01,0.06,53,8,,,E,PlayStation
Runabout 3: Neo Age,PS2,2002,Racing,BAM! Entertainment,0,0,0.03,0,0.03,,,,,,PlayStation
Judge Dredd: Dredd Vs Death,PS2,2003,Shooter,BAM! Entertainment,0.01,0.01,0,0,0.03,52,13,5.3,9,M,PlayStation
Super Robot Taisen \xce\xb1,PS,2000,Strategy,Banpresto,0,0,0.75,0.05,0.8,,,,,,PlayStation
Super Robot Taisen Impact,PS2,2002,Strategy,Banpresto,0,0,0.65,0,0.65,,,,,,PlayStation
Super Robot Taisen \xce\xb1 Gaiden,PS,2001,Strategy,Banpresto,0,0,0.58,0.04,0.62,,,,,,PlayStation
Dai-2-Ji Super Robot Taisen \xce\xb1,PS2,2003,Strategy,Banpresto,0,0,0.6,0,0.6,,,,,,PlayStation
Dai-3-Ji Super Robot Taisen \xce\xb1: Shuuen no Ginga e,PS2,2005,Strategy,Banpresto,0,0,0.59,0,0.59,,,,,,PlayStation
Shin Super Robot Taisen,PS,1996,Role-Playing,Banpresto,0,0,0.52,0.04,0.55,,,,,,PlayStation
Dai-4-Ji Super Robot Taisen S,PS,1996,Strategy,Banpresto,0,0,0.48,0.03,0.51,,,,,,PlayStation
Super Robot Taisen MX,PS2,2004,Strategy,Banpresto,0,0,0.5,0,0.5,,,,,,PlayStation
Super Robot Taisen OG: Original Generations,PS2,2007,Strategy,Banpresto,0,0,0.44,0,0.44,,,,,,PlayStation
Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,2011,Strategy,Banpresto,0,0,0.42,0,0.42,,,,,,PlayStation
Shin Super Robot Taisen Special Disk,PS,1997,Strategy,Banpresto,0,0,0.3,0.02,0.32,,,,,,PlayStation
Super Robot Taisen Complete Box,PS,1999,Strategy,Banpresto,0,0,0.29,0.02,0.31,,,,,,PlayStation
Super Robot Taisen OG: Original Generations Gaiden,PS2,2007,Strategy,Banpresto,0,0,0.3,0,0.3,,,,,,PlayStation
A.C.E.: Another Centurys Episode,PS2,2005,Simulation,Banpresto,0,0,0.26,0,0.26,,,,,,PlayStation
A.C.E.: Another Centurys Episode 3: The Final,PS2,2007,Simulation,Banpresto,0,0,0.26,0,0.26,,,,,,PlayStation
Summon Night 3,PS2,2003,Role-Playing,Banpresto,0,0,0.24,0,0.24,,,,,,PlayStation
Super Robot Taisen F Kanketsuhen,PS,1999,Strategy,Banpresto,0,0,0.21,0.01,0.23,,,,,,PlayStation
Super Robot Taisen: Scramble Commander,PS2,2003,Strategy,Banpresto,0,0,0.19,0,0.19,,,,,,PlayStation
A.C.E.: Another Centurys Episode 2,PS2,2006,Simulation,Banpresto,0,0,0.18,0,0.18,,,,,,PlayStation
Summon Night 4,PS2,2006,Role-Playing,Banpresto,0,0,0.18,0,0.18,,,,,,PlayStation
Summon Night EX-Thesis: Yoake no Tsubasa,PS2,2005,Role-Playing,Banpresto,0,0,0.16,0,0.16,,,,,,PlayStation
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,PSP,2011,Adventure,Banpresto,0,0,0.15,0,0.15,,,,,,PlayStation
Eternal Poison,PS2,2008,Role-Playing,Banpresto,0.07,0.05,0,0.02,0.14,65,11,8.4,10,T,PlayStation
Suzumiya Haruhi no Tomadoi,PS2,2008,Adventure,Banpresto,0,0,0.13,0,0.13,,,,,,PlayStation
Rurouni Kenshin: Enjou! Kyoto Rinne,PS2,2006,Action,Banpresto,0,0,0.13,0,0.13,,,,,,PlayStation
Eternal Poison (JP sales),PS2,2008,Role-Playing,Banpresto,0,0,0.13,0,0.13,,,,,,PlayStation
Super Robot Taisen MX Portable,PSP,2005,Strategy,Banpresto,0,0,0.09,0,0.09,,,,,,PlayStation
Skydiving Extreme,PS,2001,Sports,Banpresto,0.04,0.03,0,0.01,0.08,,,,,,PlayStation
Real Robots Final Attack,PS,1998,Shooter,Banpresto,0,0,0.07,0.01,0.08,,,,,,PlayStation
Super Robot Taisen: Scramble Commander the 2nd,PS2,2007,Strategy,Banpresto,0,0,0.04,0,0.04,,,,,,PlayStation
Magna Carta Portable,PSP,2006,Role-Playing,Banpresto,0,0,0.03,0,0.03,,,,,,PlayStation
The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007,Fighting,Banpresto,0,0,0.03,0,0.03,,,,,,PlayStation
Doki Oki,PS,1995,Adventure,Banpresto,0,0,0.02,0,0.03,,,,,,PlayStation
Nodame Cantabile,PS2,2007,Misc,Banpresto,0,0,0.01,0,0.01,,,,,,PlayStation
Ultraman Fighting Evolution 0,PSP,2006,Fighting,Banpresto,0,0,0.01,0,0.01,,,,,,PlayStation
Ultraman Fighting Evolution 3,PS2,2004,Fighting,Banpresto,0,0,0.01,0,0.01,,,,,,PlayStation
A.C.E.: Another Centurys Episode 2 - Special Vocal Version,PS2,2007,Simulation,Banpresto,0,0,0.01,0,0.01,,,,,,PlayStation
M&Ms Shell Shocked,PS,2001,Action,Berkeley,0.02,0.01,0,0,0.03,,,,,,PlayStation
Oretachi no Sabage Portable,PSP,2008,Shooter,Best Media,0,0,0.01,0,0.01,,,,,,PlayStation
Fallout 4,PS4,2015,Role-Playing,Bethesda Softworks,2.58,3.42,0.24,1.17,7.41,87,58,6.5,4258,M,PlayStation
The Elder Scrolls V: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.56,2.61,0.25,1,6.42,92,16,6.4,2530,M,PlayStation
Fallout 3,PS3,2008,Role-Playing,Bethesda Softworks,2.16,1.13,0.07,0.59,3.95,90,57,8,916,M,PlayStation
Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,1.53,1.03,0.1,0.46,3.12,82,57,7.8,496,M,PlayStation
The Elder Scrolls V: Skyrim,PS4,2016,Role-Playing,Bethesda Softworks,0.74,0.82,0.05,0.31,1.92,,,,,,PlayStation
The Evil Within,PS4,2014,Action,Bethesda Softworks,0.56,0.86,0.11,0.27,1.8,75,65,7.3,1228,M,PlayStation
The Elder Scrolls Online,PS4,2015,Role-Playing,Bethesda Softworks,0.7,0.8,0,0.29,1.79,,,,,,PlayStation
Doom (2016),PS4,2016,Shooter,Bethesda Softworks,0.59,0.77,0.03,0.26,1.65,,,,,,PlayStation
Wolfenstein: The New Order,PS4,2014,Shooter,Bethesda Softworks,0.48,0.8,0.03,0.24,1.55,79,73,8.1,1124,M,PlayStation
Dishonored,PS3,2012,Action,Bethesda Softworks,0.72,0.52,0.04,0.25,1.53,89,35,7.9,787,M,PlayStation
Rage,PS3,2011,Shooter,Bethesda Softworks,0.47,0.58,0.06,0.2,1.31,81,37,6.2,354,M,PlayStation
IHRA Drag Racing 2,PS2,2002,Racing,Bethesda Softworks,0.64,0.5,0,0.17,1.31,,,7.4,63,E,PlayStation
Dishonored 2,PS4,2016,Action,Bethesda Softworks,0.41,0.51,0.01,0.18,1.1,88,62,7.7,629,M,PlayStation
The Evil Within,PS3,2014,Action,Bethesda Softworks,0.26,0.34,0.13,0.12,0.84,,,7.6,195,M,PlayStation
Brink,PS3,2011,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.73,72,39,5.8,168,T,PlayStation
Wet,PS3,2009,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.61,70,61,6.4,56,M,PlayStation
Doom 3 BFG Edition,PS3,2012,Shooter,Bethesda Softworks,0.26,0.21,0,0.1,0.57,67,16,6.4,108,M,PlayStation
Wolfenstein: The New Order,PS3,2014,Shooter,Bethesda Softworks,0.14,0.21,0.02,0.07,0.44,,,7.1,116,M,PlayStation
Wolfenstein: The Old Blood,PS4,2015,Action,Bethesda Softworks,0.1,0.25,0.02,0.07,0.44,76,54,8,271,,PlayStation
Dishonored,PS4,2015,Action,Bethesda Softworks,0.12,0.2,0.02,0.06,0.41,,,,,,PlayStation
Major League Baseball 2K8,PS3,2008,Sports,Bethesda Softworks,0.28,0,0,0.03,0.31,67,23,5.6,8,E,PlayStation
Hunted: The Demons Forge,PS3,2011,Action,Bethesda Softworks,0.12,0.08,0.02,0.03,0.25,57,34,6.2,70,M,PlayStation
IHRA Professional Drag Racing 2005,PS2,2004,Racing,Bethesda Softworks,0.09,0.07,0,0.02,0.19,,,,,E,PlayStation
Major League Baseball 2K8,PS2,2008,Sports,Bethesda Softworks,0.07,0.06,0,0.02,0.15,,,6.5,4,E,PlayStation
Rogue Warrior,PS3,2009,Shooter,Bethesda Softworks,0.11,0.01,0,0.01,0.13,27,24,2.8,66,M,PlayStation
NTRA Breeders Cup World Thoroughbred Championships,PS2,2005,Simulation,Bethesda Softworks,0.07,0.05,0,0.02,0.13,,,,,,PlayStation
Star Trek: Conquest,PS2,2007,Strategy,Bethesda Softworks,0.06,0.04,0,0.01,0.11,54,15,9.1,10,E,PlayStation
IHRA Drag Racing: Sportsman Edition,PS2,2006,Racing,Bethesda Softworks,0.04,0.03,0,0.01,0.08,,,,,E10+,PlayStation
Savage Skies,PS2,2002,Shooter,Big Ben Interactive,0.04,0.03,0,0.01,0.09,56,17,,,M,PlayStation
Rugby 15,PS4,2015,Sports,Bigben Interactive,0.04,0.06,0,0.02,0.12,19,5,3.4,65,E,PlayStation
Rugby 15,PS3,2015,Sports,Bigben Interactive,0.03,0.05,0,0.02,0.1,,,,,E,PlayStation
WRC 5: FIA World Rally Championship,PS3,2015,Sports,Bigben Interactive,0.03,0.05,0,0.01,0.09,,,,,,PlayStation
Handball 16,PS4,2015,Sports,Bigben Interactive,0,0.05,0,0.01,0.06,,,3,4,E,PlayStation
WRC 5: FIA World Rally Championship,PS4,2015,Sports,Bigben Interactive,0,0.05,0,0.01,0.05,,,,,,PlayStation
Rugby 15,PSV,2015,Sports,Bigben Interactive,0,0.03,0,0.01,0.03,,,,,E,PlayStation
WRC 5: FIA World Rally Championship,PSV,2015,Sports,Bigben Interactive,0,0.02,0,0.01,0.03,,,,,,PlayStation
Handball 16,PS3,2015,Sports,Bigben Interactive,0,0.03,0,0,0.03,,,,,E,PlayStation
Sherlock Holmes: The Devils Daughter,PS4,2016,Adventure,Bigben Interactive,0.02,0,0,0,0.02,71,28,6.8,67,T,PlayStation
Air Conflicts: Secret Wars,PS3,2011,Simulation,bitComposer Games,0.1,0.06,0,0.03,0.19,51,8,,,T,PlayStation
Get Fit with Mel ,PS3,2010,Sports,Black Bean Games,0.15,0.16,0,0.07,0.38,73,4,5.8,4,E,PlayStation
SBK Superbike World Championship,PS3,2008,Racing,Black Bean Games,0.12,0.11,0,0.02,0.25,59,7,6.1,8,E10+,PlayStation
SBK X: Superbike World Championship,PS3,2010,Racing,Black Bean Games,0.05,0.12,0,0.04,0.21,73,4,7.5,4,E10+,PlayStation
WRC: FIA World Rally Championship,PS3,2010,Racing,Black Bean Games,0,0.14,0.01,0.04,0.2,68,24,4.5,4,,PlayStation
SBK 2011: FIM Superbike World Championship,PS3,2011,Racing,Black Bean Games,0.01,0.09,0,0.03,0.13,,,,,,PlayStation
NatGeo Challenge! Wild Life,PS3,2010,Misc,Black Bean Games,0.05,0.03,0,0.01,0.09,,,,,,PlayStation
Hannspree Ten Kate Honda: SBK Superbike World Championship,PS2,2007,Racing,Black Bean Games,0.03,0.03,0,0.01,0.07,,,,,,PlayStation
National Geographic Challenge!,PS3,2011,Misc,Black Bean Games,0.01,0.03,0,0.01,0.04,,,,,,PlayStation
Hannspree Ten Kate Honda: SBK Superbike World Championship,PSP,2007,Racing,Black Bean Games,0.03,0,0,0,0.04,,,,,E10+,PlayStation
Superstars V8 Racing,PS3,2009,Racing,Black Bean Games,0,0.02,0,0.01,0.03,66,29,4.9,9,E,PlayStation
Lets Dance with Mel ,PS3,2011,Sports,Black Bean Games,0,0.02,0,0,0.02,,,,,,PlayStation
SBK Superbike World Championship,PS2,2008,Racing,Black Bean Games,0.01,0.01,0,0,0.02,,,,,E10+,PlayStation
Alfa Romeo Racing Italiano,PS2,2005,Racing,Black Bean Games,0.01,0.01,0,0,0.01,,,6.8,5,E,PlayStation
SBK09 Superbike World Championship,PS3,2009,Racing,Black Bean Games,0,0.01,0,0,0.01,,,,,,PlayStation
SBK Superbike World Championship,PSP,2008,Racing,Black Bean Games,0.01,0,0,0,0.01,,,,,E10+,PlayStation
The Lord of the Rings: The Fellowship of the Ring,PS2,2002,Action,Black Label Games,0.59,0.46,0,0.15,1.2,59,19,5.1,20,T,PlayStation
Garfield: Lasagna World Tour,PS2,2007,Action,Blast! Entertainment Ltd,0.08,0.06,0,0.02,0.17,,,,,E,PlayStation
Gex: Enter the Gecko,PS,1998,Platform,BMG Interactive Entertainment,0.32,0.22,0,0.04,0.58,,,,,,PlayStation
Pandemonium!,PS,1996,Platform,BMG Interactive Entertainment,0.12,0.08,0,0.01,0.21,,,,,,PlayStation
Courier Crisis,PS,1997,Racing,BMG Interactive Entertainment,0.09,0.06,0,0.01,0.15,,,,,,PlayStation
Mass Destruction,PS,1997,Shooter,BMG Interactive Entertainment,0.06,0.04,0,0.01,0.11,,,,,,PlayStation
Pandemonium 2,PS,1997,Platform,BMG Interactive Entertainment,0.04,0.02,0,0,0.07,,,,,,PlayStation
3D Baseball,PS,1996,Sports,BMG Interactive Entertainment,0.02,0.01,0,0,0.03,,,,,,PlayStation
PowerSlave,PS,1996,Shooter,BMG Interactive Entertainment,0.02,0.01,0,0,0.03,,,,,,PlayStation
Isshoni Gohan. Portable,PSP,2013,Adventure,Boost On,0,0,0.01,0,0.01,,,,,,PlayStation
The Tale of Despereaux,PS2,2008,Platform,Brash Entertainment,0.17,0.13,0,0.04,0.35,,,,,E10+,PlayStation
Space Chimps,PS2,2008,Platform,Brash Entertainment,0.06,0.05,0,0.02,0.12,,,6.6,7,E10+,PlayStation
Alvin and the Chipmunks,PS2,2007,Misc,Brash Entertainment,0.04,0.03,0,0.01,0.07,33,5,4.5,6,E,PlayStation
Uta no * Prince-Sama: Repeat,PSP,2011,Adventure,Broccoli,0,0,0.14,0,0.14,,,,,,PlayStation
Uta no * Prince-Sama: All Star,PSP,2013,Action,Broccoli,0,0,0.12,0,0.12,,,,,,PlayStation
Uta no Prince-Sama: Music,PSP,2011,Misc,Broccoli,0,0,0.1,0,0.1,,,,,,PlayStation
Uta no Prince-Sama: Debut,PSP,2012,Adventure,Broccoli,0,0,0.09,0,0.09,,,,,,PlayStation
Uta no Prince-Sama: Music 2,PSP,2013,Adventure,Broccoli,0,0,0.09,0,0.09,,,,,,PlayStation
Uta no Prince-Sama: All Star After Secret,PSP,2015,Action,Broccoli,0,0,0.08,0,0.08,,,,,,PlayStation
Uta no Prince-Sama: Music 3,PSV,2016,Action,Broccoli,0,0,0.06,0,0.06,,,,,,PlayStation
Galaxy Angel II: Mugen Kairou no Kagi,PS2,2007,Strategy,Broccoli,0,0,0.03,0,0.03,,,,,,PlayStation
